entry_bar,exit_bar,entry_mid,entry_exec,exit_mid,exit_exec,qty,position_usd,pool_depth_usd,max_pos_usd,gross_pnl,slippage_cost,gas_cost,net_pnl,exit_reason
23463,23473,0.0010179044857300957,0.0010331730530160471,0.001017235232789309,0.0010019767042974692,165731.9870786543,171.22982307246932,656061.170838678,6560.61170838678,-0.11091661973483298,5.059316242993711,1.0,-6.170232862728544,breakdown
23534,23556,0.0010183321006519191,0.0010336070821616978,0.0010199917788707596,0.0010046919021876983,165543.00117348344,171.10641841521473,656124.2503271687,6561.242503271687,0.2747481133291105,5.061453785696432,1.0,-5.786705672367321,breakdown
23792,23809,0.001142604849573351,0.0011597439223169513,0.0012571843867193312,0.0012383266209185413,147438.3103126421,170.99068430176737,657013.9766488676,6570.139766488676,16.89341335320792,5.307313051581883,1.0,10.586100301626036,take_profit
23809,23829,0.0012571843867193312,0.0012760421525201211,0.0012568105765410353,0.0012379584178929199,134218.14719213836,171.26801345031868,657203.7790299598,6572.037790299598,-0.05017210953243711,5.061356190287615,1.0,-6.111528299820052,breakdown
23836,23866,0.0012581078060046095,0.0012769794230946786,0.001259286738178995,0.00124039743710631,133972.53914021698,171.08017574180352,655976.1943615535,6559.7619436155355,0.15794453687652804,5.058926086530099,1.0,-5.900981549653571,breakdown
24118,24130,0.0012978474391060982,0.0013173151506926896,0.0012976940768158847,0.0012782286656636463,129780.75597241303,170.96215611081044,652015.668388449,6520.15668388449,-0.01990347396157985,5.052770101412068,1.0,-6.072673575373647,breakdown
24138,24149,0.0013006269544160913,0.0013201363587323327,0.001299620092658208,0.0012801257912683347,129411.40626060293,170.84070263930295,653145.3362866209,6531.453362866209,-0.13029939599771076,5.047524404802979,1.0,-6.17782380080069,breakdown
24272,24295,0.001300359875764511,0.0013198652739009786,0.001301962746522696,0.0012824333053248554,129344.37289854388,170.71714616328694,651916.9189419175,6519.169189419175,0.20732231305482796,5.048936814891496,1.0,-5.841614501836668,breakdown
24339,24357,0.0013043052554454536,0.0013238698342771353,0.001304040080205713,0.0012844794790026273,128864.86983548656,170.6003138732502,652430.7210390732,6524.3072103907325,-0.0341717727527704,5.041861232470291,1.0,-6.076033005223062,breakdown
24381,24387,0.0013038662151501604,0.0013234242083774127,0.0013024786526076597,0.0012829414728185448,128816.4385493308,170.47879321314574,652181.9067106899,6521.819067106899,-0.1787408649893936,5.036100952438334,1.0,-6.214841817427727,breakdown
24511,24529,0.0013099963251613893,0.00132964627003881,0.0013092059595814275,0.001289567870187706,128120.1626443286,170.3544963767972,649592.3849564296,6495.923849564296,-0.1012617666531825,5.033589340794701,1.0,-6.134851107447884,breakdown
24582,24623,0.001308858925887774,0.0013284918097760904,0.0013104103887943044,0.00129075423296239,128139.14101837017,170.23179935464825,650972.7869366192,6509.727869366192,0.19880312416467041,5.03446380118705,1.0,-5.835660677022379,breakdown
24632,24642,0.0013130926330282035,0.0013327890225236264,0.001312885566974291,0.0012931922834696766,127638.42083497667,170.11508614110784,649683.1985743429,6496.831985743429,-0.026429584129915886,5.027635658930894,1.0,-6.05406524306081,breakdown
24690,24715,0.0013143708019441997,0.0013340863639733625,0.001316006441922311,0.0012962663452934762,127423.53825575933,169.9940048362466,649415.0807397763,6494.150807397763,0.20841903332352119,5.0275796304135465,1.0,-5.8191605970900255,breakdown
24771,24778,0.001318025582126005,0.0013377959658578949,0.0013176117504537586,0.0012978475741969521,126983.20667708591,169.87762162430482,651636.4062779965,6516.364062779965,-0.05254967276638461,5.020225201932293,1.0,-6.072774874698678,breakdown
24789,24792,0.0013201428007992295,0.0013399449428112178,0.0013180567340801961,0.001298285883068993,126688.91138964317,169.75616612681085,652343.5688222605,6523.435688222605,-0.2642815217205054,5.01345940653806,1.0,-6.277740928258566,breakdown
24808,24815,0.0013194958067888622,0.001339288243890695,0.0013176962491317833,0.0012979308053948065,126657.28388346102,169.63061130824573,652263.0196104879,6522.630196104878,-0.22792708503730616,5.010293743229241,1.0,-6.238220828266547,breakdown
25022,25029,0.0013181896453677152,0.0013379624900482308,0.0013159526270299974,0.0012962133376245473,126689.53588195889,169.5058468916804,655094.5012471343,6550.945012471343,-0.2834068149649032,5.005773929056721,1.0,-6.289180744021624,breakdown
25191,25193,0.0013112048283521604,0.0013308729007774427,0.0013099400136710093,0.001290290913465944,127269.90171477299,169.38006327679997,659208.6707726835,6592.086707726835,-0.1609728401574963,5.003892696367094,1.0,-6.164865536524591,breakdown
25316,25361,0.0013064041285454368,0.0013260001904736184,0.001314030843131326,0.001294320380484356,127644.60154837131,169.25676596606948,658555.9486567918,6585.559486567919,0.9735089444389662,5.01726566764647,1.0,-5.043756723207504,breakdown
25440,25444,0.0013152896658665597,0.001335019010854558,0.0013137463978423107,0.001294040201874676,126706.72811118029,169.15589083160532,659604.1489037611,6596.0414890376105,-0.1955424419511917,4.996748365782713,1.0,-6.1922908077339045,breakdown
25570,25596,0.0013241318141107344,0.0013439937913223953,0.0013246474797304064,0.0013047777675344503,125768.47163046416,169.03204501545065,659314.9534007601,6593.149534007601,0.0648544768585221,4.996993852092306,1.0,-5.932139375233784,breakdown
25661,25670,0.0013251954021439702,0.0013450733331761297,0.001323791873052798,0.001303934994957006,125579.32572277657,168.91340222794597,660295.3706047272,6602.953706047272,-0.1762542369017081,4.989870538011379,1.0,-6.166124774913087,breakdown
25706,25729,0.0013279950776401719,0.0013479150038047743,0.0013291374098590664,0.0013092003487111803,125223.08844103826,168.79007973244768,661197.63350756,6611.9763350756,0.14304636847567617,4.991015047225096,1.0,-5.84796867874942,breakdown
25861,25875,0.0013310772508785308,0.0013510434096417087,0.0013297299093933922,0.0013097839607524914,124846.55870798713,168.6731203588727,663566.5729492583,6635.665729492583,-0.1682109478240662,4.982889260182818,1.0,-6.151100208006884,breakdown
25965,25970,0.0013270171605030431,0.0013469224179105887,0.0013254251226749371,0.0013055437458348131,125137.19878252201,168.55009835471253,663263.3346095508,6632.6333460955075,-0.1992231541649966,4.978787958738142,1.0,-6.178011112903138,breakdown
25989,25996,0.001328427432455399,0.00134835384394223,0.001327150270864446,0.0013072430168014793,124912.71403952826,168.42653813245448,661900.9300516987,6619.009300516987,-0.15953372059299653,4.975731273968085,1.0,-6.135264994561082,breakdown
26097,26113,0.001342402956434585,0.0013625390007811038,0.0013414649036996948,0.0013213429301441994,123522.21311542612,168.30383283256324,665926.2414238928,6659.262414238928,-0.11587034983262341,4.972759466897237,1.0,-6.088629816729861,breakdown
26119,26125,0.0013434873625383747,0.0013636396729764502,0.0013417011979807549,0.0013215756800110435,123333.21152877099,168.18206023622864,664801.7261353246,6648.017261353246,-0.22029341121012255,4.967593930937128,1.0,-6.187887342147251,breakdown
26205,26220,0.0013445341487657513,0.0013647021609972374,0.0013444568573883185,0.0013242900045274937,123146.50573029017,168.05830248938568,665258.1270922099,6652.581270922099,-0.009518163053934655,4.967097695220763,1.0,-5.976615858274697,breakdown
26308,26326,0.0013506758858365846,0.0013709360241241331,0.0013515535043314385,0.0013312802017664668,122499.34877852036,167.9387701722202,663261.7968058172,6632.617968058172,0.10750769409558747,4.965320108186416,1.0,-5.857812414090828,breakdown
26351,26356,0.0013559217332020897,0.001376260559200121,0.0013544646379641935,0.0013341476683947306,121940.2916127131,167.82161392393834,662794.7545624129,6627.947545624129,-0.1776786182165573,4.957579567247097,1.0,-6.1352581854636545,breakdown
26377,26381,0.0013569491060401535,0.0013773033426307557,0.001355539237347298,0.0013352061487870886,121758.87734354238,167.6989087602291,663998.7340888885,6639.987340888885,-0.1716640292438878,4.954043032474518,1.0,-6.125707061718406,breakdown
26397,26421,0.0013584338736425557,0.0013788103817471938,0.0013582523923485815,0.0013378786064633527,121536.93998637157,167.57639461899475,663534.4828339372,6635.344828339372,-0.02205668113439328,4.95266603507347,1.0,-5.9747227162078635,breakdown
26458,26467,0.0013608533168054137,0.0013812661165574947,0.001360059983721545,0.0013396590839657217,121234.3502510729,167.4569001646706,664884.9378228799,6648.849378228799,-0.0961792209554974,4.9480223411833215,1.0,-6.044201562138819,breakdown
26569,26579,0.001478430745218775,0.0015006072063970563,0.0014752897864196023,0.0014531604396233082,111512.20347341927,167.33601613342782,666162.2510254502,6661.622510254502,-0.3502552367149675,4.9406382739151224,1.0,-6.29089351063009,breakdown
26649,26663,0.0015997583489998817,0.0016237547242348798,0.0015989459826030192,0.0015749617928639739,102977.4976279163,167.2101982632152,664841.3864355084,6648.413864355084,-0.08365545870590642,4.94091851580065,1.0,-6.0245739745065565,breakdown
26684,26709,0.001600122204280303,0.0016241240373445075,0.0016021305514761545,0.0015780985932040122,102879.89275555692,167.08970678372506,664100.3813900109,6641.00381390011,0.20661854412512104,4.941711301326164,1.0,-5.735092757201043,breakdown
26823,26841,0.0016946956141683568,0.001720116048380882,0.0016936144011401527,0.0016682101851230504,97071.94179471319,166.97500492858103,662918.0095198068,6629.180095198069,-0.10495544814150588,4.933647488827071,1.0,-6.0386029369685765,breakdown
26888,26891,0.001706412334689911,0.0017320085197102596,0.0017049859559780537,0.0016794111666383828,96335.68828965923,166.85423286984167,663507.678421906,6635.07678421906,-0.13741117496849514,4.929591035424981,1.0,-6.0670022103934755,breakdown
27001,27007,0.0017144345250749982,0.001740151042951123,0.0017121515447920074,0.0016864692716201273,95815.18426289674,166.7328928256338,665858.1350039738,6658.581350039739,-0.21874417648332212,4.924784635154734,1.0,-6.143528811638056,breakdown
27053,27058,0.001713207743682162,0.0017389058598373944,0.0017115432794597874,0.0016858701302678906,95813.13520041895,166.61002224940106,664147.6824299122,6641.476824299121,-0.15947753557464694,4.922041992121091,1.0,-6.081519527695738,breakdown
27178,27185,0.0017186514027293998,0.0017444311737703406,0.001716997796410518,0.0016912428294643604,95439.93157322801,166.48839185884714,661985.459291327,6619.854592913271,-0.15782007392312863,4.91847186713294,1.0,-6.076291941056069,breakdown
27235,27245,0.0017162412900536407,0.0017419849094044452,0.0017157874411561627,0.0016900506295388202,95504.19473892226,166.36686602002598,662362.5343747953,6623.625343747953,-0.04334447348678454,4.91659710442556,1.0,-5.959941577912344,breakdown
27268,27284,0.0017172085838350023,0.0017429667125925272,0.0017169002228274869,0.0016911467194850745,95382.00929906877,166.24766718846774,662034.9456273577,6620.349456273577,-0.029412092486305073,4.9132829719664315,1.0,-5.942695064452737,breakdown
27389,27411,0.0017227069348732355,0.0017485475388963338,0.001721439671402314,0.0016956180763312793,95009.60631132602,166.1288132871787,662056.8199814782,6620.568199814782,-0.12040220346498771,4.908405197110943,1.0,-6.02880740057593,breakdown
27481,27498,0.0017207851874473151,0.0017465969652590246,0.0017205966507985867,0.0016947877010366078,95046.67673263005,166.0082371391672,660604.9275751995,6606.049275751995,-0.01791978190394335,4.906378606399535,1.0,-5.9242983883034785,breakdown
27628,27635,0.0017196534348988086,0.0017454482364222905,0.0017179276208601657,0.0016921587065472632,95041.34680695627,165.88975117140112,658784.639252018,6587.8463925201795,-0.16402369057097027,4.900684999461173,1.0,-6.064708690032144,breakdown
27667,27676,0.0017175650608078463,0.0017433285367199638,0.0017164481675819392,0.0016907014450682101,95087.33064709097,165.76845699760048,658013.3705269676,6580.133705269676,-0.10620239546932377,4.897967269415757,1.0,-6.00416966488508,breakdown
27784,27795,0.0017183778530779864,0.0017441535208741561,0.001716469460686146,0.0016907224187758536,94973.50526877996,165.64837360430278,657670.6044017182,6576.706044017183,-0.1812467148813626,4.893292341768488,1.0,-6.074539056649851,breakdown
27842,27855,0.001719347406925606,0.00174513761802949,0.0017202648976024214,0.001694460924138385,94850.33221051833,165.52688282316976,656311.1467763508,6563.111467763508,0.08702429549599273,4.893725546398049,1.0,-5.806701250902057,breakdown
28168,28188,0.0018914568502569166,0.0019198287030107702,0.0020657804280167814,0.0020347937215965295,86159.11853945428,165.41074879815173,652784.1645741673,6527.841645741673,15.019565800433966,5.1142811362129645,1.0,8.905284664221002,take_profit
28188,28212,0.0020657804280167814,0.002096767134437033,0.002063942765247994,0.002032983623769274,79003.64686045347,165.65225023766834,652394.9852831606,6523.949852831606,-0.14518206043389295,4.893947891881718,1.0,-6.03912995231561,breakdown
28280,28290,0.0020613889602167914,0.002092309794620043,0.0020598183110759165,0.002028921036409778,79083.92548649246,165.46807189238982,652523.7237842679,6525.237237842679,-0.12421309962237802,4.888818731359551,1.0,-6.013031830981929,breakdown
28375,28397,0.002056008517004291,0.0020868486447593554,0.002056378787519051,0.0020255331057062653,79233.25521043585,165.34781125577018,651259.5834665245,6512.595834665245,0.02933773819286816,4.887567492351815,1.0,-5.8582297541589465,breakdown
28425,28443,0.0020605185770340767,0.0020914263556895876,0.0020614750471604935,0.0020305529214530863,79003.80819586971,165.23064666068697,649312.2765460334,6493.122765460334,0.07556478241251499,4.884797905056985,1.0,-5.80923312264447,breakdown
28455,28463,0.002066549293537277,0.002097547532940336,0.002063660745643508,0.0020327058344588554,78717.86427017325,165.1144619982341,647542.7811782225,6475.427811782225,-0.22738032103959652,4.876819699073099,1.0,-6.104200020112696,breakdown
28540,28564,0.002184511625255277,0.0022172792996341057,0.0021878632011474684,0.0021550452531302563,74412.08603041522,164.99237799783188,648272.6996500236,6482.726996500236,0.24939775362722214,4.8803629760925435,1.0,-5.6309652224653215,breakdown
28600,28607,0.0021883911854288134,0.0022212170532102454,0.0021869868599002575,0.0021541820570017537,74229.46733417509,164.87975869338257,650293.0715764674,6502.930715764674,-0.10424233594849003,4.8717297253563165,1.0,-5.975972061304806,breakdown
28654,28664,0.0023722349577794764,0.0024078184821461684,0.0023681463448948724,0.0023326241497214494,68427.18438862561,164.7602392521565,649038.5243029105,6490.385243029105,-0.27977226774850333,4.865564182057364,1.0,-6.145336449805868,breakdown
28884,28894,0.002355066981449244,0.002390392986170983,0.0023544857104167366,0.0023191684247604854,68874.58818513452,164.63733252316038,654777.5456445481,6547.775456445482,-0.04003480298790664,4.865527532826917,1.0,-5.905562335814824,breakdown
28899,28903,0.0023581020262670362,0.0023934735566610416,0.002353984351079073,0.0023186745858128867,68736.59448569498,164.51922127644409,654335.6473201162,6543.356473201162,-0.28303496961884544,4.858391557518105,1.0,-6.14142652713695,breakdown
28924,28932,0.0023531548092956393,0.0023884521314350734,0.002350838688920699,0.002315576108586889,68829.67867860332,164.39639274590132,655940.5027251986,6559.405027251986,-0.15941782118809245,4.856615414827046,1.0,-6.016033236015138,breakdown
28958,28968,0.002538776094975283,0.0025768577363999116,0.002536163074914729,0.002498120628791008,63750.539954405314,164.276072081181,658354.1228586469,6583.5412285864695,-0.16658143977199422,4.852951684743745,1.0,-6.019533124515739,breakdown
29085,29110,0.0025370708269039396,0.0025751268893074984,0.002543194523857937,0.0025050466060000678,63746.6379230871,164.1556814186907,658849.47192092,6588.4947192091995,0.390365092477181,4.857747538023336,1.0,-5.467382445546155,breakdown
29153,29158,0.002553046780188611,0.00259134248189144,0.002549701905327517,0.0025114563767476045,63305.53947081559,164.04633376977978,656243.2527879393,6562.432527879393,-0.21174910754391882,4.845483874808904,1.0,-6.057232982352823,breakdown
29315,29319,0.0025435753115338198,0.0025817289412068266,0.0025399754077382567,0.002501875776622183,63494.3453953404,163.92518911013272,656264.9810974593,6562.6498109745935,-0.2285735349854799,4.841650878062885,1.0,-6.070224413048365,breakdown
29347,29389,0.0026877798777812582,0.002728096575947977,0.0026891623181338367,0.002648824883361829,60043.24995897629,163.80378462187173,656390.502431009,6563.90502431009,0.08300621164324493,4.842736264264453,1.0,-5.759730052621208,breakdown
29450,29485,0.002692576736369206,0.002732965387414744,0.0026982011671384453,0.0026577281496313688,59894.13213010393,163.68859002081933,655192.400760118,6551.92400760118,0.3368703996494449,4.8431394605509785,1.0,-5.506269060901534,breakdown
29516,29520,0.002708514821799478,0.0027491425441264696,0.002706371699021146,0.0026657761235358286,59501.630786328606,163.5784646396013,658572.4378605979,6585.724378605979,-0.12751930028606925,4.8329186776760436,1.0,-5.960437977962113,breakdown
29536,29546,0.0028800310223804017,0.0029232314877161076,0.002875025740683727,0.002831900354573471,55917.31498751445,163.45925588004206,659797.2090297983,6597.9720902979825,-0.2798819132342093,4.827109826869233,1.0,-6.106991740103442,breakdown
29704,29727,0.00287550474911791,0.0029186373203546785,0.0028771219438431224,0.0028339651146854754,55963.48505041076,163.33711604523998,660395.7782276054,6603.957782276054,0.09050385282802065,4.829055568981779,1.0,-5.738551716153759,breakdown
29972,29973,0.0028555748685189127,0.002898408491546696,0.0030810080582035866,0.0030347929373305328,56314.47240337594,163.2223450109169,662235.3529916175,6622.353529916175,12.695151139302585,5.014733030959004,1.0,6.680418108343581,take_profit
29973,29983,0.0030810080582035866,0.00312722317907664,0.003078977664562622,0.0030327929995941825,52256.58535324489,163.41800497606425,663664.8504255109,6636.648504255109,-0.10610143859974862,4.828497295447534,1.0,-5.934598734047282,breakdown
30006,30037,0.0030779569497053267,0.003124126303950906,0.0030820656711377796,0.0030358346860707127,52250.531994166144,163.23726139840284,663814.2242717519,6638.142242717519,0.21468288066149654,4.827966885527248,1.0,-5.6132840048657515,breakdown
30212,30220,0.003099608354067072,0.0031461024793780776,0.0030960993706720063,0.003049657880111926,51849.867188862874,163.1249957183055,662412.7390638,6624.127390638,-0.1819403230020777,4.818699340030994,1.0,-6.000639663033072,breakdown
30273,30294,0.00311366250460238,0.0031603674421714152,0.0031168577673805677,0.0030701049008698593,51577.85792561131,163.00498292504486,659927.148936252,6599.27148936252,0.16480480960836297,4.8203533408646635,1.0,-5.655548531256301,breakdown
30375,30388,0.003125497560785421,0.003172380024197202,0.003123629155353705,0.0030767747180233994,51346.89750659394,162.8918719544197,658735.0172485679,6587.350172485679,-0.09593682220307967,4.813099034989705,1.0,-5.909035857192785,breakdown
30502,30509,0.0031304437383463807,0.003177400394421576,0.0031266956110182547,0.003079795176852981,51228.57400126549,162.77369123727587,657741.9361443578,6577.419361443578,-0.19201121819506523,4.808164892927346,1.0,-6.0001761111224114,breakdown
30740,30793,0.003122768074533073,0.0031696095956510687,0.003137182651754254,0.0030901249119779403,51316.631530339226,162.6536877150534,659811.304217422,6598.11304217422,0.7397075479249628,4.818593772284492,1.0,-5.078886224359529,breakdown
30811,30845,0.0034166985601553844,0.003467949038557715,0.0034268048705813955,0.0033754027975226746,46872.69281735754,162.5521099905662,660708.283643149,6607.082836431489,0.4737099841152728,4.8116015115518636,1.0,-5.33789152743659,breakdown
31133,31135,0.0034403802612422113,0.003491985965160844,0.003436811651350365,0.0033852594765801094,46519.47452845364,162.44535216001748,660715.7144532301,6607.157144532302,-0.16600985696573917,4.798850310077066,1.0,-5.964860167042805,breakdown
31348,31358,0.003729555085131484,0.003785498411408456,0.0037238715172751,0.0036680134445159734,42881.025776545124,162.32605495667661,662176.9018788388,6621.769018788388,-0.24371721975235108,4.794158673920759,1.0,-6.037875893673109,breakdown
31372,31388,0.0037278066474342422,0.0037837237471457555,0.0037244469373255,0.0036685802332656176,42869.22309303432,162.20529743880317,660874.3747577873,6608.743747577873,-0.14402816217959605,4.792084822063952,1.0,-5.9361129842435485,breakdown
31429,31438,0.003724324638521181,0.0037801895080989984,0.003722025724892398,0.003666195339019012,42877.89668529852,162.08657517911828,659646.4709806584,6596.464709806584,-0.09857258106337538,4.789257623474738,1.0,-5.887830204538113,breakdown
31636,31654,0.003742412158645745,0.0037985483410254307,0.0037393245533169995,0.0036832346850172444,42639.66232197628,161.96881857502754,658309.9518465745,6583.099518465746,-0.13165444860124711,4.785280904700367,1.0,-5.916935353301614,breakdown
31664,31676,0.003929926721306605,0.003988875622126204,0.003927130770580657,0.0038682238090219467,40575.46416593701,161.8504798679615,660181.6222015779,6601.816222015779,-0.11344699849044362,4.782056320676677,1.0,-5.895503319167121,breakdown
31753,31771,0.004148862088475194,0.004211095019802321,0.004143264649736147,0.004081115679990105,38406.29789663836,161.73256980157817,659253.0886972741,6592.530886972741,-0.21497689967003222,4.7770483455663735,1.0,-5.992025245236405,breakdown
31822,31841,0.004365019383981034,0.004430494674740749,0.004366459181832016,0.004300962294104536,36477.35550119586,161.61272929667342,659579.1587371493,6595.791587371494,0.052520018060132276,4.777518715443515,1.0,-5.724998697383382,breakdown
31854,31862,0.004369062146289317,0.004434598078483657,0.004366596183431821,0.004301097240680344,36417.78273127012,161.49822932272576,658792.4611000236,6587.924611000236,-0.08980489956767489,4.771999605995917,1.0,-5.861804505563591,breakdown
31917,31935,0.004374737800725831,0.004440358867736719,0.004683516587211958,0.004613263838403779,36344.1329945639,161.3809932326145,656384.0565883921,6563.840565883921,11.222297281951853,4.938216032607045,1.0,5.284081249344808,take_profit
31935,31948,0.004683516587211958,0.004753769336020138,0.00468150454238786,0.004611281974252042,33983.083516157254,161.54774036251976,658673.3659979758,6586.733659979758,-0.06837548729558945,4.773784427666519,1.0,-5.842159914962108,breakdown
32169,32183,0.0046759374110404255,0.004746076472206031,0.004678215195875891,0.004608041967937753,34000.68090017428,161.36983165930212,661629.6784361219,6616.29678436122,0.0774462353499319,4.770713368189425,1.0,-5.693267132839494,breakdown
32202,32210,0.004687368726040396,0.0047576792569310015,0.004683576660584818,0.004613323010676046,33893.828820370174,161.25596631664533,660768.2437977312,6607.6824379773125,-0.12852761742701047,4.764258282289689,1.0,-5.892785899716699,breakdown
32273,32289,0.005026484197310532,0.005101881460270189,0.005023270428491244,0.0049479213720638755,31584.05616701987,161.138110598651,663213.5477781693,6632.135477781693,-0.10150385489620682,4.761180218491365,1.0,-5.862684073387571,breakdown
32292,32303,0.005633368116845605,0.005717868638598288,0.005623877716516353,0.005539519550768608,28160.992687068243,161.02085691718324,665103.6482127461,6651.036482127462,-0.26725909426940264,4.755228263847533,1.0,-6.022487358116935,breakdown
32371,32387,0.006161799793897774,0.00625422679080624,0.006165929615938671,0.006073440671699591,25726.666549180103,160.9004071700209,667119.0208724184,6671.190208724184,0.10624655455362296,4.757270757530745,1.0,-5.651024202977122,breakdown
32429,32489,0.006169443449690267,0.006261985101435621,0.006198722025822694,0.006105741195435353,25676.743729252772,160.78738668596137,667413.9434857544,6674.139434857544,0.7517784961097481,4.7636132297360705,1.0,-5.011834733626323,timeout
32555,32563,0.006207795838278549,0.006300912775852727,0.006199161008374803,0.006106173593249181,25502.201936058766,160.68714999128883,664586.2380135582,6645.8623801355825,-0.2202071758888486,4.74607078372981,1.0,-5.966277959618659,breakdown
32605,32612,0.006208281433829218,0.006301405655336655,0.006203328748667597,0.006110278817437583,25481.27088058705,160.56782443209647,664738.6473882425,6647.386473882426,-0.1262007121895268,4.743954016866807,1.0,-5.870154729056334,breakdown
32667,32674,0.0062032994090574795,0.006296348900193341,0.006196176367895577,0.006103233722377144,25483.08930793025,160.45042133751534,661911.7079540924,6619.117079540924,-0.1815170940728217,4.739654228934189,1.0,-5.921171323007011,breakdown
32781,32790,0.00640666444060176,0.006502764407210786,0.006403275976732747,0.0063072268370817555,24655.97519314497,160.3319979110552,658748.486332442,6587.48486332442,-0.08354588109726525,4.737623597331971,1.0,-5.821169478429236,breakdown
32855,32865,0.006933783225398574,0.007037789973779552,0.006920307805166149,0.006816503188088656,22765.040604848422,160.21557452148662,662204.6319932904,6622.046319932904,-0.3067684887585515,4.730834172811083,1.0,-6.037602661569635,breakdown
32896,32921,0.0069250254172656435,0.007028900798524628,0.006928865367565776,0.006824932387052289,22776.65129402015,160.09482246825522,662597.9253473468,6625.979253473468,0.08746120897248053,4.733178592073165,1.0,-5.645717383100685,breakdown
33010,33029,0.0069268623268547375,0.007030765261757558,0.006928782407424326,0.0068248506713129604,22754.551199537673,159.98190812059323,661550.9429634428,6615.509429634428,0.04369057162793217,4.729184662631362,1.0,-5.68549409100343,breakdown
33078,33087,0.0069313150547431,0.007035284780564246,0.006928794662409912,0.006824862742473763,22723.77071080715,159.86819823877315,662025.7362498768,6620.257362498768,-0.057272817480646866,4.7243093285882285,1.0,-5.781582146068875,breakdown
33202,33208,0.006941867025658121,0.007045995031042991,0.00694021702438735,0.00683611376902154,22672.818514918,159.75256659585176,658571.4186657923,6585.714186657923,-0.03741017936156491,4.721189584132781,1.0,-5.758599763494346,breakdown
33253,33265,0.006934602380907675,0.00703862141662129,0.006932458257817623,0.0068284713839503585,22680.207550814936,159.6373946005819,659117.2466211509,6591.172466211508,-0.04862915669687336,4.717617201090391,1.0,-5.7662463577872645,breakdown
33285,33287,0.007754746092460915,0.007871067283847828,0.008101287148393017,0.007979767841167123,20266.89188654002,159.52206967342613,659106.1377418301,6591.061377418301,7.023310114823337,4.820287671626571,1.0,1.2030224431967662,take_profit
33440,33465,0.008092139462424494,0.00821352155436086,0.008095007587255018,0.007973582473446194,19424.814200138208,159.5461301222901,659683.3143530345,6596.833143530345,0.05571279193573179,4.716484858055098,1.0,-5.660772066119367,breakdown
33528,33558,0.008592573814685705,0.00872146242190599,0.008585730111989369,0.008456944160309529,18280.525325719995,159.4329146809677,658617.5951363811,6586.175951363811,-0.12510648046207423,4.710426299767484,1.0,-5.835532780229558,breakdown
33578,33587,0.008590839266842265,0.008719701855844898,0.009257290579790418,0.009118431221093562,18270.831578785226,159.3162040253631,656962.4331268999,6569.6243312689985,12.176619694336003,4.891502616361732,1.0,6.28511707797427,take_profit
33587,33603,0.009257290579790418,0.009396149938487273,0.009258518786277375,0.009119641004483214,16975.31956495358,159.5026478860404,656756.2953187705,6567.562953187705,0.020849197607838852,4.714676714891421,1.0,-5.693827517283582,breakdown
33786,33811,0.00925722715724166,0.009396085564600285,0.009264287560953268,0.009125323247538968,16956.85173588081,159.32802981657696,651594.0457598125,6515.940457598124,0.11972221893318674,4.7109986850054835,1.0,-5.591276466072297,breakdown
33817,33823,0.009272914394452018,0.009412008110368797,0.009264573109505353,0.009125604512862772,16916.284221201848,159.2162042872555,650929.9322817988,6509.2993228179885,-0.14110354692782562,4.703781110458808,1.0,-5.8448846573866335,breakdown
33980,33985,0.009263570176738975,0.009402523729390058,0.009256586231764896,0.009117737438288422,16920.91518969541,159.09930659410776,655271.6497974952,6552.716497974952,-0.11817474059588165,4.700669938322819,1.0,-5.8188446789187,breakdown
34055,34093,0.010272224957384515,0.010426308331745283,0.010314935311141962,0.010160211281474832,15248.247475711943,158.9829297005294,657894.6035283826,6578.946035283826,0.6512580438687487,4.70877171894954,1.0,-5.057513675080791,breakdown
34155,34175,0.010279147866669626,0.010433335084669669,0.01028248710536256,0.010128249798782123,15228.28301187052,158.8817794270278,660011.4326531453,6600.114326531453,0.0508508718602025,4.696775948113208,1.0,-5.645925076253006,breakdown
34266,34273,0.010280009932334433,0.010434210081319449,0.010261659144788632,0.010107734257616803,15216.184041545172,158.76886092550274,657972.6275751673,6579.726275751674,-0.27922896060420993,4.688487257970328,1.0,-5.967716218574538,breakdown
34310,34318,0.010295710275080423,0.01045014592920663,0.010289526372295656,0.010135183476711222,15181.558963471416,158.64950660113124,655402.2400425744,6554.022400425743,-0.09388128475131477,4.687739759087289,1.0,-5.781621043838603,breakdown
34333,34343,0.010304025464896201,0.010458585846869643,0.01029725873839746,0.010142799857321498,15158.251459752104,158.53387418025446,655637.6719191322,6556.376719191322,-0.10257174182729065,4.684191695210162,1.0,-5.786763437037452,breakdown
34399,34427,0.010301145391831896,0.010455662572709374,0.010315126650936006,0.010160399751171965,15151.420372440622,158.41813891151372,656124.7763593573,6561.247763593573,0.21183593402237424,4.685487063488574,1.0,-5.4736511294662,breakdown
34836,34844,0.011141020685560245,0.011308135995843648,0.011125262024222865,0.010958383093859523,13999.536789008498,158.3086658889244,659890.9724408439,6598.90972440844,-0.2206139591381784,4.6757646592510875,1.0,-5.896378618389266,breakdown
34869,34901,0.011124204140578527,0.011291067202687204,0.011140421164463756,0.0109733148469968,14010.255671749805,158.1907383165566,659666.7328475328,6596.667328475329,0.227204650866939,4.678996394390293,1.0,-5.451791743523353,breakdown
